           3
  6.9190331E-02  6.8633258E-02  6.7523591E-02  6.5870188E-02  6.3686624E-02
  6.0990132E-02  5.7802614E-02  5.4149631E-02  5.0060999E-02  4.5568764E-02
  4.0710121E-02  3.5523504E-02  3.0050755E-02  2.4336219E-02  1.8425761E-02
  1.2366741E-02  6.2085092E-03  0.0000000E+00 -6.2085092E-03 -1.2366741E-02
 -1.8425761E-02 -2.4336219E-02 -3.0050755E-02 -3.5523500E-02 -4.0710121E-02
 -4.5568764E-02 -5.0060999E-02 -5.4149635E-02 -5.7802614E-02 -6.0990132E-02
 -6.3686624E-02 -6.5870188E-02 -6.7523591E-02 -6.8633258E-02 -6.9190331E-02
  7.3112056E-02  7.2523393E-02  7.1350843E-02  6.9603831E-02  6.7296371E-02
  6.4447001E-02  6.1078876E-02  5.7218853E-02  5.2898403E-02  4.8151612E-02
  4.3017510E-02  3.7537005E-02  3.1754136E-02  2.5715472E-02  1.9470276E-02
  1.3067722E-02  6.5603852E-03  0.0000000E+00 -6.5603848E-03 -1.3067722E-02
 -1.9470276E-02 -2.5715472E-02 -3.1754136E-02 -3.7537005E-02 -4.3017507E-02
 -4.8151612E-02 -5.2898403E-02 -5.7218853E-02 -6.1078876E-02 -6.4447001E-02
 -6.7296371E-02 -6.9603831E-02 -7.1350843E-02 -7.2523393E-02 -7.3112056E-02
  7.7033781E-02  7.6413557E-02  7.5178072E-02  7.3337331E-02  7.0906132E-02
  6.7903996E-02  6.4355135E-02  6.0288087E-02  5.5735789E-02  5.0734460E-02
  4.5325011E-02  3.9550394E-02  3.3457372E-02  2.7094990E-02  2.0514639E-02
  1.3768733E-02  6.9122608E-03  0.0000000E+00 -6.9122608E-03 -1.3768733E-02
 -2.0514639E-02 -2.7094990E-02 -3.3457372E-02 -3.9550394E-02 -4.5325011E-02
 -5.0734460E-02 -5.5735793E-02 -6.0288094E-02 -6.4355142E-02 -6.7903996E-02
